Nodes,Edges,Density,Algorithm,ElapsedNS
16,120,0.5,PARALLEL_FLOYD_WARSHALL,267738
16,120,0.5,PARALLEL_FLOYD_WARSHALL,265635
16,120,0.5,PARALLEL_FLOYD_WARSHALL,307251
16,120,0.5,PARALLEL_FLOYD_WARSHALL,268296
16,120,0.5,PARALLEL_FLOYD_WARSHALL,265352
16,120,0.5,PARALLEL_FLOYD_WARSHALL,337472
16,120,0.5,PARALLEL_FLOYD_WARSHALL,282761
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292831
16,120,0.5,PARALLEL_FLOYD_WARSHALL,14494440
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293368
