Nodes,Edges,Density,Algorithm,ElapsedNS
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52750
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,75146
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,53222
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52487
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52192
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,58441
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52518
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52494
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52397
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52588
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,57198
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52314
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,56369
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52579
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,52989
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,53477
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,51892
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,57210
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,51250
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,57622
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,58423
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,58024
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64368
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,57982
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,57504
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63685
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,65682
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63864
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64089
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,62569
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64186
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63841
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63603
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64371
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63555
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63578
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63916
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,65071
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,85647
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64285
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63732
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64150
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,64180
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,63936
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71599
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72131
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72198
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,70684
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71834
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72942
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72285
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71867
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71875
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71762
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74671
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,70951
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71631
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72424
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71639
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73700
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73313
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73850
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73113
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,104785
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73176
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73833
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72199
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74883
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72361
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72687
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,75140
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74833
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73455
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71619
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72166
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72588
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,118507
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73388
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73112
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73363
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73193
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73136
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74363
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71969
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73859
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72891
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73326
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72486
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72696
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71776
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,71983
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72827
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73886
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72422
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72724
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72541
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74372
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,55458
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,34480
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,54518
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74098
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72459
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,72925
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74346
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73299
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,73880
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74238
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74246
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,75493
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,74091
16,120,0.5,SEQUENTIAL_FLOYD_WARSHALL,76697
16,120,0.5,PARALLEL_FLOYD_WARSHALL,1328060
16,120,0.5,PARALLEL_FLOYD_WARSHALL,185472
16,120,0.5,PARALLEL_FLOYD_WARSHALL,2208268
16,120,0.5,PARALLEL_FLOYD_WARSHALL,188327
16,120,0.5,PARALLEL_FLOYD_WARSHALL,184632
16,120,0.5,PARALLEL_FLOYD_WARSHALL,189847
16,120,0.5,PARALLEL_FLOYD_WARSHALL,208870
16,120,0.5,PARALLEL_FLOYD_WARSHALL,207359
16,120,0.5,PARALLEL_FLOYD_WARSHALL,325036
16,120,0.5,PARALLEL_FLOYD_WARSHALL,329004
16,120,0.5,PARALLEL_FLOYD_WARSHALL,300662
16,120,0.5,PARALLEL_FLOYD_WARSHALL,277287
16,120,0.5,PARALLEL_FLOYD_WARSHALL,338120
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292403
16,120,0.5,PARALLEL_FLOYD_WARSHALL,307980
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294504
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295329
16,120,0.5,PARALLEL_FLOYD_WARSHALL,430414
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298292
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293285
16,120,0.5,PARALLEL_FLOYD_WARSHALL,326621
16,120,0.5,PARALLEL_FLOYD_WARSHALL,372088
16,120,0.5,PARALLEL_FLOYD_WARSHALL,451394
16,120,0.5,PARALLEL_FLOYD_WARSHALL,103779015
16,120,0.5,PARALLEL_FLOYD_WARSHALL,214345
16,120,0.5,PARALLEL_FLOYD_WARSHALL,253770
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286880
16,120,0.5,PARALLEL_FLOYD_WARSHALL,355176
16,120,0.5,PARALLEL_FLOYD_WARSHALL,282573
16,120,0.5,PARALLEL_FLOYD_WARSHALL,280599
16,120,0.5,PARALLEL_FLOYD_WARSHALL,273620
16,120,0.5,PARALLEL_FLOYD_WARSHALL,258411
16,120,0.5,PARALLEL_FLOYD_WARSHALL,681250
16,120,0.5,PARALLEL_FLOYD_WARSHALL,301338
16,120,0.5,PARALLEL_FLOYD_WARSHALL,275890
16,120,0.5,PARALLEL_FLOYD_WARSHALL,209917
16,120,0.5,PARALLEL_FLOYD_WARSHALL,210775
16,120,0.5,PARALLEL_FLOYD_WARSHALL,216159
16,120,0.5,PARALLEL_FLOYD_WARSHALL,107588847
16,120,0.5,PARALLEL_FLOYD_WARSHALL,133662
16,120,0.5,PARALLEL_FLOYD_WARSHALL,149802
16,120,0.5,PARALLEL_FLOYD_WARSHALL,204550
16,120,0.5,PARALLEL_FLOYD_WARSHALL,194765
16,120,0.5,PARALLEL_FLOYD_WARSHALL,218612
16,120,0.5,PARALLEL_FLOYD_WARSHALL,337222
16,120,0.5,PARALLEL_FLOYD_WARSHALL,419169
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292708
16,120,0.5,PARALLEL_FLOYD_WARSHALL,281230
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294248
16,120,0.5,PARALLEL_FLOYD_WARSHALL,100915876
16,120,0.5,PARALLEL_FLOYD_WARSHALL,74630805
16,120,0.5,PARALLEL_FLOYD_WARSHALL,108821667
16,120,0.5,PARALLEL_FLOYD_WARSHALL,280126
16,120,0.5,PARALLEL_FLOYD_WARSHALL,278305
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291521
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294228
16,120,0.5,PARALLEL_FLOYD_WARSHALL,285647
16,120,0.5,PARALLEL_FLOYD_WARSHALL,297156
16,120,0.5,PARALLEL_FLOYD_WARSHALL,282349
16,120,0.5,PARALLEL_FLOYD_WARSHALL,345425
16,120,0.5,PARALLEL_FLOYD_WARSHALL,308376
16,120,0.5,PARALLEL_FLOYD_WARSHALL,276647
16,120,0.5,PARALLEL_FLOYD_WARSHALL,3831917
16,120,0.5,PARALLEL_FLOYD_WARSHALL,83792047
16,120,0.5,PARALLEL_FLOYD_WARSHALL,279110
16,120,0.5,PARALLEL_FLOYD_WARSHALL,289504
16,120,0.5,PARALLEL_FLOYD_WARSHALL,304495
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286029
16,120,0.5,PARALLEL_FLOYD_WARSHALL,262470
16,120,0.5,PARALLEL_FLOYD_WARSHALL,255211
16,120,0.5,PARALLEL_FLOYD_WARSHALL,302415
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292512
16,120,0.5,PARALLEL_FLOYD_WARSHALL,258869
16,120,0.5,PARALLEL_FLOYD_WARSHALL,274796
16,120,0.5,PARALLEL_FLOYD_WARSHALL,256865
16,120,0.5,PARALLEL_FLOYD_WARSHALL,294306
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293953
16,120,0.5,PARALLEL_FLOYD_WARSHALL,298295
16,120,0.5,PARALLEL_FLOYD_WARSHALL,283187
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293590
16,120,0.5,PARALLEL_FLOYD_WARSHALL,269719
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293681
16,120,0.5,PARALLEL_FLOYD_WARSHALL,100280924
16,120,0.5,PARALLEL_FLOYD_WARSHALL,215676
16,120,0.5,PARALLEL_FLOYD_WARSHALL,166954
16,120,0.5,PARALLEL_FLOYD_WARSHALL,185191
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112771189
16,120,0.5,PARALLEL_FLOYD_WARSHALL,251959
16,120,0.5,PARALLEL_FLOYD_WARSHALL,321970
16,120,0.5,PARALLEL_FLOYD_WARSHALL,256500
16,120,0.5,PARALLEL_FLOYD_WARSHALL,194839
16,120,0.5,PARALLEL_FLOYD_WARSHALL,265920
16,120,0.5,PARALLEL_FLOYD_WARSHALL,262159
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292220
16,120,0.5,PARALLEL_FLOYD_WARSHALL,277104
16,120,0.5,PARALLEL_FLOYD_WARSHALL,262504
16,120,0.5,PARALLEL_FLOYD_WARSHALL,2435511
16,120,0.5,PARALLEL_FLOYD_WARSHALL,260788
16,120,0.5,PARALLEL_FLOYD_WARSHALL,273965
16,120,0.5,PARALLEL_FLOYD_WARSHALL,270249
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286319
16,120,0.5,PARALLEL_FLOYD_WARSHALL,342723
16,120,0.5,PARALLEL_FLOYD_WARSHALL,264180
16,120,0.5,PARALLEL_FLOYD_WARSHALL,329615
16,120,0.5,PARALLEL_FLOYD_WARSHALL,301131
16,120,0.5,PARALLEL_FLOYD_WARSHALL,300686
16,120,0.5,PARALLEL_FLOYD_WARSHALL,288779
16,120,0.5,PARALLEL_FLOYD_WARSHALL,282796
16,120,0.5,PARALLEL_FLOYD_WARSHALL,288156
16,120,0.5,PARALLEL_FLOYD_WARSHALL,304541
16,120,0.5,PARALLEL_FLOYD_WARSHALL,292963
16,120,0.5,PARALLEL_FLOYD_WARSHALL,339720
16,120,0.5,PARALLEL_FLOYD_WARSHALL,367567
16,120,0.5,PARALLEL_FLOYD_WARSHALL,366473
16,120,0.5,PARALLEL_FLOYD_WARSHALL,81075972
16,120,0.5,PARALLEL_FLOYD_WARSHALL,340234
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286419
16,120,0.5,PARALLEL_FLOYD_WARSHALL,99005436
16,120,0.5,PARALLEL_FLOYD_WARSHALL,316961
16,120,0.5,PARALLEL_FLOYD_WARSHALL,317844
16,120,0.5,PARALLEL_FLOYD_WARSHALL,325953
16,120,0.5,PARALLEL_FLOYD_WARSHALL,310800
16,120,0.5,PARALLEL_FLOYD_WARSHALL,406885
16,120,0.5,PARALLEL_FLOYD_WARSHALL,331253
16,120,0.5,PARALLEL_FLOYD_WARSHALL,286284
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291923
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295881
16,120,0.5,PARALLEL_FLOYD_WARSHALL,296883
16,120,0.5,PARALLEL_FLOYD_WARSHALL,3974119
16,120,0.5,PARALLEL_FLOYD_WARSHALL,345940
16,120,0.5,PARALLEL_FLOYD_WARSHALL,353990
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295906
16,120,0.5,PARALLEL_FLOYD_WARSHALL,302154
16,120,0.5,PARALLEL_FLOYD_WARSHALL,288401
16,120,0.5,PARALLEL_FLOYD_WARSHALL,295617
16,120,0.5,PARALLEL_FLOYD_WARSHALL,320247
16,120,0.5,PARALLEL_FLOYD_WARSHALL,6457023
16,120,0.5,PARALLEL_FLOYD_WARSHALL,283667
16,120,0.5,PARALLEL_FLOYD_WARSHALL,435317
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291949
16,120,0.5,PARALLEL_FLOYD_WARSHALL,296089
16,120,0.5,PARALLEL_FLOYD_WARSHALL,362172
16,120,0.5,PARALLEL_FLOYD_WARSHALL,318176
16,120,0.5,PARALLEL_FLOYD_WARSHALL,293509
16,120,0.5,PARALLEL_FLOYD_WARSHALL,301113
16,120,0.5,PARALLEL_FLOYD_WARSHALL,291684
16,120,0.5,PARALLEL_FLOYD_WARSHALL,448790
16,120,0.5,PARALLEL_FLOYD_WARSHALL,290190
16,120,0.5,PARALLEL_FLOYD_WARSHALL,285197
16,120,0.5,PARALLEL_FLOYD_WARSHALL,299807
16,120,0.5,PARALLEL_FLOYD_WARSHALL,322878
16,120,0.5,PARALLEL_FLOYD_WARSHALL,112816764
